Harvest ID,Date,Client,Project,Task,Notes,Hours,Billable?,Billable Rate
2959594000,2026-06-30,Influxdb,Influxdb,Rails Programming,Look into a published record that isn't showing as expected when Publish was clicked and the new content didn't show up automatically,0.57,Yes,145.0
2959761636,2026-06-30,Century Driving School,Century Driving Onramp misc,Admin,"[CDG-608 +609] [monitor:cluster/do-nyc3-bi-onramp] K8s cluster WARNING: Multiple cluster issues detected — delivered initial CTO read-only incident investigation finding that the current production monitor report artifacts were unavailable in this runtime and production-read evidence/access was blocked (measured from 2 qualifying CTO runs across CDG-608/609 = 6.1 min; triage, CEO routing, duplicate linked records, and later still-firing rechecks excluded).",0.1,Yes,110.0
2959792884,2026-06-30,Century Driving School,Century Driving Onramp misc,Admin,[CDG-590] [monitor:daily-check/findings] Daily check: caching-pool-33fka5 at 96% CPU with course_cache backlog (305 jobs) draining — delivered QA read-only verification that the dev cluster CPU/backlog warning self-resolved and no Codex fix was needed (measured from 1 qualifying QA run across CDG-590 = 2.4 min; triage/routing run excluded).,0.04,Yes,110.0
2959839447,2026-06-30,Century Driving School,Century Driving Onramp misc,Admin,"[CDG-575] [CDG-575 +576/577] K8s cluster WARNING: Multiple cluster issues detected — delivered QA proof, read-only production ops diagnosis, customer-facing validation showing no confirmed app outage, and production-warning closure after monitor recovery (measured from 5 agent runs across CDG-575/576/577 = 11.8 min).",0.2,Yes,110.0
2960073314,2026-07-01,Century Driving School,Century Driving Onramp misc,Admin,[CDG-631] [monitor:daily-check/findings] Daily check: course_cache Resque queue elevated at 220 despite 3 healthy workers — delivered read-only production queue verification showing course_cache was draining from 142 to 94 with healthy workers and no remediation needed (measured from 1 qualifying CTO run across CDG-631 = 5.9 min; triage/routing and standalone daily check entry excluded).,0.1,Yes,110.0
2960417706,2026-07-01,Century Driving School,Century Driving Onramp misc,Admin,"[CDG-641 +643/644] [monitor:cluster/do-nyc3-bi-onramp] K8s cluster WARNING: Multiple cluster issues detected — delivered read-only production cluster diagnosis, QA availability proof, and final production-risk decision showing no confirmed current outage but node memory headroom risk (measured from 4 qualifying agent runs across CDG-641/643/644 = 11.3 min; triage/routing, CEO coordination, acknowledgement-only, and duplicate linked run records excluded).",0.19,Yes,110.0
2960522000,2026-07-01,Century Driving School,Century Driving Onramp misc,Admin,"[CDG-647 +650] [monitor:cluster/do-nyc3-bi-onramp] K8s cluster WARNING: Multiple cluster issues detected — delivered read-only production-warning investigation showing current report artifacts/cluster context were unavailable from the agent runtimes, with explicit evidence needed to unblock production health confirmation (measured from 2 qualifying CTO runs across CDG-647/650 = 4.5 min; monitor/triage, CEO delegation, and routing-only work excluded).",0.08,Yes,110.0
2960792092,2026-07-02,Century Driving School,Century Driving Onramp misc,Admin,"[CDG-665] [monitor:cluster/do-nyc3-bi-onramp] K8s cluster WARNING: Multiple cluster issues detected — delivered read-only production warning triage showing current monitor evidence was unavailable from the agent runtime, then documented monitor HEALTHY recovery with no production action needed (measured from 2 qualifying CTO runs across CDG-665 = 1.8 min; triage/routing-only run excluded)",0.03,Yes,110.0
2961295592,2026-07-02,Century Driving School,Century Driving Onramp misc,Support,"[CDG-461] + [CDG-690] + [CDG-691] Admin road_tests#create_road_tests crashes with nil error in _calendar.html.erb:12 — delivered July 2 recurrence QA environment/blocker evidence, QA non-repro on fixed dev image, and linked the production error back to existing PR #2376/fix path (measured from 3 qualifying finished QA/CEO runs across CDG-690/691 = 17.1 min; triage/routing and duplicate-cancel runs excluded).",0.29,Yes,110.0
2961631859,2026-07-02,Century Driving School,Century Driving Onramp misc,Admin,"[CDG-701] [monitor:cluster/do-nyc3-bi-onramp] K8s cluster WARNING: Multiple cluster issues detected — delivered read-only production warning investigation showing the monitor still firing while required report artifacts and read-only production kube access were unavailable, blocking exact failing-resource confirmation (measured from 2 qualifying CTO runs across CDG-701 = 3.9 min; CEO triage/routing and duplicate blocked recheck excluded).",0.06,Yes,110.0
2961915473,2026-07-03,Century Driving School,Century Driving Onramp misc,Support,"[CDG-690] + [CDG-727/728/729] Admin road test creation crashes rendering _calendar.html.erb when an associated record is nil — delivered dev-only admin access plus authenticated QA no-repro pass with pod/log evidence, keeping the bug in triage pending fuller production exception context (measured from 2 qualifying unique agent runs across CDG-690/728 = 12.7 min; triage/routing, duplicate linked run records, and run-lock cleanup excluded).",0.21,Yes,110.0
2961993868,2026-07-03,Legacy Capital Planners,Redtails EMoney grading system,Admin,Connected to all the services.,0.33,Yes,
2962281023,2026-07-03,Century Driving School,Century Driving Onramp misc,Admin,"[CDG-736] [monitor:cluster/do-nyc3-bi-onramp] K8s cluster WARNING: Multiple cluster issues detected — delivered read-only production warning investigation showing required monitor report artifacts and read-only cluster access were unavailable from the agent runtime, with the exact unblock evidence path documented (measured from 1 qualifying CTO run across CDG-736 = 2.1 min; triage/routing and monitor-recovery status closeout excluded).",0.03,Yes,110.0
2962244202,2026-07-04,Century Driving School,Century Driving Onramp misc,Admin,"Daily cluster check: all workloads healthy — 3 api, 4 onramp, 3 course-cache + 4 road-test-cache workers, redis, scheduler, cms all Running (cms 2 restarts 19d ago, stable). Cleared 7 DirtyExit Resque failed jobs from nightly restart. Queues: course_cache=27, road_test_cache=232 (elevated but draining, all 4 rt-cache workers up). No Failed/Evicted ghost pods to prune. Nodes nominal (CPU peak 33%, mem peak 76% on pool-...fsyc). ArgoCD: 6/7 apps Synced+Healthy; cdg-production OutOfSync (benign — master-db Endpoints excluded in settings) but Healthy. GitHub: no new issues/PRs in windows, no merges in last 48h.",0.5,Yes,110.0
2962261446,2026-07-04,Century Driving School,Century Driving Onramp misc,Development,Pushing finished PRs to production,2.29,Yes,110.0
2962269684,2026-07-04,Century Driving School,Century Driving Onramp misc,Support,[CDG-200] [onramp#1885] Location environments are displaying incorrect access link — delivered operator-confirmed production merge/backport for the admin location environment dropdown fix via onramp PR #2378 (operator-direct 2026-07-04 production rollout had no usable implementation agent run; logged 0.01h minimum).,0.01,Yes,110.0
2962269720,2026-07-04,Century Driving School,Century Driving Onramp misc,Support,"[CDG-450] + [CDG-455] [email:bug] NoMethodError in admin road_tests#new_road_test — calling `id` on nil at road_tests_controller.rb:65 — delivered operator-confirmed production merge/backport for the canonical admin road-test scheduling nil-guard fix via onramp PR #2374, with CDG-455 duplicate closed under the same fix (operator-direct 2026-07-04 production rollout had no usable implementation agent run; logged 0.01h minimum).",0.01,Yes,110.0
2962269721,2026-07-04,Century Driving School,Century Driving Onramp misc,Support,[CDG-461] [email:bug] Admin road_tests#create_road_tests crashes with nil error in _calendar.html.erb:12 — delivered operator-confirmed production merge/backport for the create_road_tests validation error render fix via onramp PR #2376 (operator-direct 2026-07-04 production rollout had no usable implementation agent run; logged 0.01h minimum).,0.01,Yes,110.0
2962275681,2026-07-04,Century Driving School,Century Driving Onramp misc,Support,"[CDG-26] [onramp_cms_react#278] Big Rapids testing site: update Google Map pin and directions text to new location — delivered release follow-up by pushing the existing Rails fix branch, opening onramp PR #2379, labeling the source issue master/yes, and linking the PR back to GitHub/Paperclip (measured from 1 qualifying Codex run across CDG-26 = 2.2 min; release-sweep routing run excluded).",0.04,Yes,110.0
2962275682,2026-07-04,Century Driving School,Century Driving Onramp misc,Admin,"[CDG-741] [monitor:cluster/do-nyc3-bi-onramp] K8s cluster WARNING: Multiple cluster issues detected — delivered read-only production warning investigation showing required monitor report artifacts and read-only cluster access were unavailable from the agent runtime, with the exact unblock evidence path documented (measured from 1 qualifying CTO run across CDG-741 = 1.8 min; triage/routing and monitor-recovery status closeout excluded).",0.03,Yes,110.0
2962320418,2026-07-05,Century Driving School,Century Driving Onramp misc,Admin,"[CDG-776 +778/779/780/781/782] Daily check: ArgoCD cdg-production memory-limit drift — delivered root-cause proof, desired-state PRs, and QA visual validation for preserving live production memory limits (measured from 7 billable agent runs across CDG-776/778/779/780/781/782 = 19.8 min).",0.33,Yes,110.0
2962370512,2026-07-05,Century Driving School,Convo,Development,Digging into using the bigger chat models instead of just using gpt-4,1.47,Yes,110.0
2962382346,2026-07-05,Century Driving School,Convo,Development,[CDG-801] Move permit-eligibility policy out of the convo agent into onramp_api (thin-client refactor) — delivered API-backed permit eligibility refactor PRs and green dev validation (measured from 2 billable Codex runs across CDG-801 = 11.4 min; triage/routing and unfinished follow-up run excluded).,0.19,Yes,110.0
2962382348,2026-07-05,Century Driving School,Convo,QA,"[CDG-532] + [CDG-540] Convo dev validation unblock for road-test happy path and segment-1 zip lookup — delivered green dev proof and PR proof posts after the combined PR #59/#60/#62 dev deploy/quota unblock (measured from 6 billable agent runs across CDG-532/537/540/541 = 4.3 min; repeated blocked cron checks, quota routing, duplicate closure comments, and human/operator deploy work excluded).",0.07,Yes,110.0
2962405110,2026-07-05,Century Driving School,Century Driving Onramp misc,Admin,[CDG-776 +778/779/780/781/782] Daily check: ArgoCD cdg-production is OutOfSync — confirmed production deployment memory-limit drift and opened/validated desired-state PRs (measured from 7 agent runs across CDG-776/778/779/780/781/782 = 19.8 min),0.33,Yes,110.0
2962441297,2026-07-05,Century Driving School,Century Driving Onramp misc,Admin,"[CDG-809] + [CDG-811] [monitor:cluster/do-nyc3-bi-onramp] K8s cluster WARNING: Multiple cluster issues detected — delivered read-only production warning reproduction with visual/live node-memory proof and CTO ops routing decision; no production mutation performed (measured from 2 qualifying agent runs across CDG-809/811 = 3.1 min; triage, CEO escalation, and routing/status runs excluded).",0.05,Yes,110.0
2962473598,2026-07-05,Century Driving School,Century Driving Onramp misc,Admin,"[CDG-815] + [CDG-817] [monitor:cluster/do-nyc3-bi-onramp] K8s cluster WARNING: Multiple cluster issues detected — delivered read-only production warning reproduction with visual/live node-memory proof and CTO production-ops recommendation; no production mutation performed (measured from 2 qualifying agent runs across CDG-815/817 = 3.9 min; triage, CEO escalation, and routing/status runs excluded).",0.06,Yes,110.0
2963735713,2026-07-05,Century Driving School,Century Driving Onramp misc,Admin,"[CDG-776 +778/779/780/781/782] Daily check: ArgoCD cdg-production OutOfSync memory-limit drift — delivered read-only drift proof, ops decision to preserve live limits in Git, draft onramp-k8s PRs #247/#248, and QA visual proof; no production mutation performed (measured from 7 qualifying agent runs across CDG-776/778/779/780/781/782 = 19.8 min; triage/escalation/status-only runs and duplicate linked run records excluded).",0.33,Yes,110.0
2962703097,2026-07-06,Century Driving School,Century Driving Onramp misc,Admin,"Daily cluster check: all 110 pods healthy (0 unhealthy, 0 evicted/failed to prune). Cleared 7 DirtyExit Resque failed jobs. Cache queue depths course_cache=111 / road_test_cache=110 draining normally on healthy workers. Nodes nominal (CPU <10% on app pool, peak mem 74%). ArgoCD: 6/7 apps Synced+Healthy; cdg-production OutOfSync is the known benign master-db Endpoints exclusion (Healthy). GitHub: onramp 20+ open issues (mostly bugs, 8 high-priority, none new in 48h), 2 new PRs (onramp #2379, onramp_api #275); 6 PRs merged in last 48h.",0.5,Yes,110.0
2962722777,2026-07-06,Century Driving School,Century Driving Onramp misc,Rails Programming,Verifying that all the current discussions being discussed in email etc are completed as expected,0.76,Yes,110.0
2962880945,2026-07-06,Century Driving School,Century Driving Onramp misc,Support,"[CDG-834 +837/838/840/841] production Onramp resque-web delete failure — delivered dev reproduction proof, draft Onramp PR #2382, and blocked dev-validation findings for stale failed-job delete handling (measured from 4 qualifying agent runs across CDG-837/838/840/841 = 42.8 min; triage, CEO escalation, and routing/status runs excluded).",0.71,Yes,110.0
2963148034,2026-07-06,Century Driving School,Century Driving Onramp misc,Admin,[CDG-847 +849] [monitor:cluster/do-nyc3-bi-onramp] K8s cluster WARNING: Multiple cluster issues detected — delivered read-only production warning proof and CTO no-action ops decision for transient node CPU warning (measured from 2 qualifying agent runs across CDG-847/849 = 3.8 min; triage/escalation routing excluded),0.06,Yes,110.0
2963363817,2026-07-06,Century Driving School,Century Driving Onramp misc,Admin,"[CDG-856 +860] [monitor:cluster/do-nyc3-bi-onramp] K8s cluster WARNING: Multiple cluster issues detected — delivered read-only production warning proof and CTO no-app-code ops decision for node-memory/duplicate-monitor warning (measured from 3 qualifying agent runs across CDG-856/860 = 6.0 min; triage, CEO escalation, and duplicate linked run records excluded).",0.1,Yes,110.0
2963412351,2026-07-06,Century Driving School,Century Driving Onramp misc,Support,[CDG-26] [onramp_cms_react#278] Big Rapids testing site: update Google Map pin and directions text to new location — delivered release follow-up by adding master/yes to onramp PR #2379 and posting the release-sweep PR comment (measured from 1 qualifying Codex run across CDG-26 = 1.5 min; release-sweep routing run excluded).,0.02,Yes,110.0
2963450295,2026-07-06,Century Driving School,Century Driving Onramp misc,Admin,"[CDG-856] + CDG-860 K8s cluster WARNING: Multiple cluster issues detected — delivered read-only production cluster evidence, CTO human-operator recommendation, and later sustained-warning operator handoff updates (measured from 4 qualifying agent runs across CDG-856/860 = 6.1 min; triage/escalation and duplicate status-only rechecks excluded).",0.1,Yes,110.0
2963451111,2026-07-06,Century Driving School,Century Driving Onramp misc,Support,[CDG-834] + CDG-837 resque-web failures#destroy stale delete bug — QA reproduced the dev 500 with proof and Codex opened draft Onramp PRs for the stale-index guard (measured from 4 agent runs across CDG-834/837 = 20.9 min),0.35,Yes,110.0
2963515213,2026-07-06,Influxdb,Influxdb,Rails Programming,Weekly status discussion with Olga and Nate,0.27,Yes,145.0
2963565775,2026-07-07,Century Driving School,Century Driving Onramp misc,Admin,[CDG-856 +862] K8s cluster WARNING: Multiple cluster issues detected — delivered final healthy-resolution incident timeline and routed monitor concurrency follow-up fix/QA issues (measured from 2 qualifying CTO runs across CDG-856/862 = 2.9 min; triage/escalation and duplicate status-only checks excluded).,0.05,Yes,110.0
2963580721,2026-07-07,Century Driving School,Century Driving Onramp misc,Admin,"[CDG-875 +876/896/897] Bring cluster monitor concurrency fix through cdg-utils exception — delivered branch-policy decision, PR #3 follow-through, and QA visual proof (measured from 6 qualifying agent runs across CDG-875/876/896/897 = 12.7 min; triage-nudge/blocked-ack overhead excluded).",0.21,Yes,110.0
2963656154,2026-07-07,Century Driving School,Convo,QA,[CDG-802] QA visual proof for CDG-801 permit eligibility thin-client refactor — delivered green Convo dev validation proof for road-test and segment-1 ZIP scenarios on PR #63 (measured from 1 QA agent run across CDG-802 = 4.0 min; triage nudge excluded).,0.07,Yes,110.0
2963696596,2026-07-07,Century Driving School,Century Driving Onramp misc,Admin,"Daily cluster check: all 111 pods Running/Completed, 0 unhealthy, no Failed/Evicted ghosts to prune. Cleared 7 DirtyExit Resque failed jobs. Queue depths post-nightly-restart draining (course_cache=99, road_test_cache=282) with all 7 caching workers healthy. Nodes nominal (peak CPU 61%, mem 65%). ArgoCD: 6/7 apps Synced+Healthy; cdg-production OutOfSync+Healthy (benign excluded master-db Endpoints, known false-positive). GitHub: onramp 20 open issues (8 high-priority bugs, none new), onramp_api 10, cms_react 10 (all replaceAll/crawler bugs); 2 new onramp PRs (#2381/#2382 stale-Resque-delete fixes). No security-labeled issues. No operational action needed.",0.5,Yes,110.0
2963716896,2026-07-07,Century Driving School,Century Driving Onramp misc,Rails Programming,"Unblock the resque fix reproducer, it seems there is a conflict in the code somewhere and the dev cluster won't deploy",0.94,Yes,110.0
2963770869,2026-07-07,Century Driving School,Century Driving Onramp misc,Support,"[CDG-834 +840] resque-web failures#destroy stale delete bug — delivered dev DB migration-metadata remediation, PR #2381 dev validation, and attached PR visual proof (measured from 3 agent runs across CDG-840 = 17.4 min)",0.29,Yes,110.0
2963891468,2026-07-07,Century Driving School,Century Driving Onramp misc,Admin,"[CDG-891 +895] K8s cluster WARNING: Multiple cluster issues detected — delivered monitor-report QA proof and CTO infra/operator disposition for production node CPU alert (measured from 2 qualifying agent runs across CDG-891/895 = 4.9 min; triage/escalation, cancelled, and blocked pre-evidence runs excluded).",0.08,Yes,110.0
2964306289,2026-07-07,Century Driving School,Century Driving Onramp misc,Admin,[CDG-910 +913] K8s cluster WARNING: Multiple cluster issues detected — delivered read-only production warning proof and CTO ops disposition for high-memory cdg-production node; no production mutation performed (measured from 2 qualifying agent runs across CDG-910/913 = 4.3 min; triage/escalation and checkout-conflict overhead excluded).,0.07,Yes,110.0
2964356918,2026-07-07,Century Driving School,Century Driving Onramp misc,Admin,"[CDG-916 +919/920] K8s cluster WARNING: Multiple cluster issues detected — delivered read-only production warning proof, node-memory diagnosis, human-only capacity/rebalance recommendation, and sustained 22:00 EDT warning reassessment; no production mutation performed (measured from 7 qualifying agent runs across CDG-916/919/920 = 14.0 min; triage/escalation/routing-only and duplicate linked run records excluded).",0.23,Yes,110.0
2964413763,2026-07-08,Century Driving School,Convo,QA,"[CDG-927] + CDG-929 [convo-regression] REGRESSION segment-1 course lookup by zip failing on dev — delivered dev QA reproduction proof, draft Convo App PR #65, red dev validation proof, and follow-up PR fix for the Segment 1 ZIP lookup loop/radius rejection regression (measured from 4 qualifying agent runs across CDG-927/929 = 20.8 min; triage/routing run excluded)",0.35,Yes,110.0
2964427196,2026-07-08,Century Driving School,Century Driving Onramp misc,Support,"[CDG-834 +836/838/839/841] resque-web failures#destroy stale delete bug — delivered production-live verification for PR #2381, dev QA validation proof for stale failed-job delete handling, and CTO closeout after the active fix path replaced duplicate PR #2382 (measured from 6 qualifying agent runs across CDG-834/836/838/839/841 = 10.7 min; triage live-production comments, duplicate no-op closeout, and blocked-nudge runs excluded)",0.18,Yes,110.0
2964552935,2026-07-08,Century Driving School,Convo,AI,Work on the stubborn issues Anna is having with the Driver License Number. Figure out a deterministic way to solve the problem. Push up finished PRs to Production including a number bug fixes,1.38,Yes,110.0
2964834418,2026-07-08,Century Driving School,Century Driving Onramp misc,Admin,[CDG-948 +951] K8s cluster WARNING: Multiple cluster issues detected — delivered read-only production warning proof and CTO ops disposition for sustained road-test worker CPU pressure; no production mutation performed (measured from 2 qualifying agent runs across CDG-948/951 = 4.0 min; triage/escalation/routing and duplicate linked run records excluded),0.07,Yes,110.0
2964970529,2026-07-08,Century Driving School,Century Driving Onramp misc,Support,[CDG-834] + CDG-836/838/839/841 resque-web failures#destroy stale failed-job delete bug — delivered dev QA proof that stale delete redirects without a Rails 500 and normal delete still removes an existing failed job (measured from 3 agent runs across CDG-839/841/836 = 7.6 min).,0.13,Yes,110.0
2964970533,2026-07-08,Century Driving School,Century Driving Onramp misc,Admin,"[CDG-948] + CDG-950/951/955 production cluster warning on do-nyc3-bi-onramp — delivered read-only QA evidence of node CPU pressure, CTO decision path, and human-operator capacity recommendation (measured from 3 agent runs across CDG-948/951/955 = 6.6 min).",0.11,Yes,110.0
2965056422,2026-07-08,Century Driving School,Century Driving Onramp misc,Support,[CDG-26] [onramp_cms_react#278] Big Rapids testing site: update Google Map pin and directions text to new location — delivered production-live closure confirming PR #2379 merged/backported and the original GitHub issue closed (measured from 3 agent runs across CDG-26 = 6.1 min),0.1,Yes,110.0
2965311254,2026-07-09,Century Driving School,Century Driving Onramp misc,Admin,"Daily cluster check: all 110 pods healthy (Running/Completed), 0 Failed/Evicted to prune. Cleared 12 DirtyExit Resque failed jobs (routine nightly restart). Queue depths: course_cache=88, road_test_cache=278 (workers active, draining). Nodes nominal (peak CPU 53%, mem 70%). ArgoCD: cdg-production OutOfSync (Healthy) — needs a human glance; all other 6 apps Synced/Healthy. GitHub: onramp 20+ open issues (8 high-priority bugs), 9 stale PRs; onramp_cms_react 10 bug issues (replaceAll crashes); merged in last 48h: onramp #2381 stale Resque delete fix, #2379 Big Rapids map fix.",0.5,Yes,110.0
2965323572,2026-07-09,Century Driving School,Century Driving Onramp misc,Admin,"[CDG-981 +983] Daily check: ArgoCD cdg-production OutOfSync (Healthy) — delivered read-only drift root cause, onramp-k8s PR #249 desired-state reconciliation, QA proof, and post-merge read-only Synced/Healthy closure check (measured from 5 qualifying agent runs across CDG-981/983 = 9.5 min; triage/escalation routing and duplicate linked run records excluded)",0.16,Yes,110.0
2965332783,2026-07-09,Century Driving School,Convo,Development,More work needed on the Drivers License Number. Need to come up with a solution that the LLM understands so it can correctly repeat the number in a way that works for it to be validated,0.67,Yes,110.0
2965696889,2026-07-09,Century Driving School,Century Driving Onramp misc,Support,"[CDG-996 +998/999] [email:bug] Road test creation error wipes entered client info when 'Waived 30 days' is unchecked and client is ineligible — delivered dev QA reproduction proof, Onramp draft PR #2383, red QA validation proof, replacement PR #2384, and green dev visual proof for preserved road-test form state (measured from 5 qualifying agent runs across CDG-996/998/999 = 40.4 min; triage and final summary-only closeout runs excluded)",0.67,Yes,110.0
2966078405,2026-07-10,Century Driving School,Century Driving Onramp misc,Admin,"Daily cluster check: all 105 pods healthy (Running/Completed), 0 ghost pods to prune. Cleared 8 failed Resque jobs (DirtyExit from nightly restart). Cache queue depths elevated but draining via workers: course_cache=70, road_test_cache=277. Nodes nominal (peak CPU 32%, mem 71%). ArgoCD 7/7 apps Synced+Healthy. GitHub: onramp 20+ open issues (no new in 48h), 2 new PRs (#2383/#2384 road test repopulation); api 1 new PR (#277); merged #2381/#2379 in last 48h. No operational action needed.",0.5,Yes,110.0
2966781046,2026-07-10,Century Driving School,Century Driving Onramp misc,Admin,[CDG-1049] [monitor:cluster/do-nyc3-bi-onramp] K8s cluster WARNING: Multiple cluster issues detected — delivered read-only production evidence that the transient node CPU warning had cleared and routed remaining monitor consistency risk to CDG-230 (measured from 1 qualifying CTO run across CDG-1049 = 3.0 min; triage/CEO routing runs excluded),0.05,Yes,110.0
2966793365,2026-07-11,Century Driving School,Convo,QA,[CDG-1053] [convo-regression] REGRESSION segment-1 course lookup by zip failing on dev — delivered QA non-repro proof that the saved dev scenario passed all assertions and the alert was likely a transient runner timeout (measured from 1 qualifying QA run across CDG-1053 = 2.2 min; triage/routing and closeout runs excluded),0.04,Yes,110.0
2966804413,2026-07-11,Century Driving School,Century Driving Onramp misc,Admin,"Daily cluster check: all 108 pods healthy across all namespaces (no CrashLoop/Evicted; 0 ghost pods to prune). Cleared 10 DirtyExit Resque failed jobs from nightly restart. Cache queues elevated but draining (course_cache=127, road_test_cache=118) with all 7 caching workers Running. Nodes nominal (peak CPU 31%, peak mem 73% on caching-pool). ArgoCD: all 7 apps Synced/Healthy. GitHub: onramp 20 open issues (many bug/high-priority, none new in 48h), onramp_api 10, onramp_cms_react 10 (replaceAll crawler crashes); 25 open PRs total, none new in 24h; no merges in last 48h. Cluster operationally clean.",0.5,Yes,110.0
2966861792,2026-07-11,Century Driving School,Century Driving Onramp misc,Admin,"[CDG-1082] [monitor:cluster/do-nyc3-bi-onramp] K8s cluster WARNING: Multiple cluster issues detected — delivered read-only production warning evidence for the 18:00, 20:00, and 22:00 local monitor windows and documented the human/operator blocker path (measured from 3 qualifying CTO agent runs across CDG-1082 = 4.8 min; triage/routing/ack-only runs excluded)",0.08,Yes,110.0
2966869005,2026-07-12,Century Driving School,Century Driving Onramp misc,Admin,"[CDG-1082] [monitor:cluster/do-nyc3-bi-onramp] K8s cluster WARNING: Multiple cluster issues detected — delivered read-only resolved verification that do-nyc3-bi-onramp returned HEALTHY at the 2026-07-12 00:00 local monitor window, plus a human-facing explanation of the monitor errors (node memory pressure and Prometheus readiness/kill events) (measured from 2 qualifying CTO agent runs across CDG-1082 = 1.8 min; prior July 11 warning-window work already logged, triage/routing/ack-only/still-firing check runs excluded)",0.03,Yes,110.0
2966882002,2026-07-12,Century Driving School,Century Driving Onramp misc,Admin,"Daily cluster check: all pods healthy (0 unhealthy, 0 Failed/Evicted to prune) across cdg-production, monitoring, ingress, kube-system. Cleared 7 DirtyExit Resque failed jobs. Cache queues working: course_cache=116, road_test_cache=318 (draining, workers up). Nodes nominal (peak caching-pool CPU 56%, mem 66%). ArgoCD 7/7 apps Synced+Healthy. GitHub: onramp 20 open issues (no new in 48h), 2 open PRs (#2384/#2383 road-test form fixes); api 10 issues/8 PRs; cms 10 bug issues/6 PRs. No merges in last 48h. No operational action needed.",0.5,Yes,110.0
2966890548,2026-07-12,Century Driving School,Century Driving Onramp misc,Support,"[CDG-1104] + [CDG-1105] / [CDG-1108] / [CDG-1109] / [CDG-1111] / [CDG-1112] / [CDG-1113] CMS Safari BigInt64Array client errors — delivered dev reproductions, draft PRs #281/#282/#283, and QA visual proof for each fix (measured from 8 qualifying agent runs across CDG-1104/1105/1108/1109/1111/1112/1113 = 64.5 min; triage/routing/status-only and duplicate linked run records excluded)",1.08,Yes,110.0
2966933870,2026-07-12,Century Driving School,Century Driving Onramp misc,Admin,"[CDG-1123] [monitor:cluster/do-nyc3-bi-onramp] K8s cluster WARNING: Multiple cluster issues detected — delivered read-only production warning investigation, classified the 16:00 recurrence from monitor evidence, and closed after the monitor reported do-nyc3-bi-onramp HEALTHY at 2026-07-12 16:00:25; no production writes performed (measured from 3 qualifying CTO runs across CDG-1123 = 3.1 min; triage/routing/CEO unblock/status-only runs excluded)",0.05,Yes,110.0
2967270259,2026-07-13,Century Driving School,Century Driving Onramp misc,Admin,"Daily cluster check: all 110 pods healthy (Running/Completed) across all namespaces; no Evicted/Failed ghosts to prune. Cleared 7 failed Resque jobs (DirtyExit from nightly restart). Cache queues elevated but draining under healthy workers (course_cache=128 w/3 workers, road_test_cache=301 w/4 workers). Nodes nominal (CPU max 27%, mem max 73%). ArgoCD: all 7 apps Synced/Healthy. GitHub: onramp 20 open issues (13 bugs, 8 high-priority), onramp_api 10, onramp_cms_react 10 (all replaceAll/Safari crawler bugs); 3 new CMS PRs (#281-283 Safari BigInt fixes). No merges in last 48h.",0.5,Yes,110.0
2967289727,2026-07-13,Century Driving School,Century Driving Onramp misc,Rails Programming,Looking at cluster warnings from over night,1.37,Yes,110.0
2967364168,2026-07-13,Century Driving School,Century Driving Onramp misc,Support,"[CDG-1150 +1158/1160/1161] [email:bug] Admin enrollments#destroy_redbox raises NoMethodError deep in Ruby CGI parse — delivered dev QA reproduction/root cause, draft Onramp PRs #2385/#2386, and dev visual proof that the no-Referer admin redbox GET renders 200 instead of CGI::parse(nil) crash (measured from 5 qualifying agent runs across CDG-1150/1158/1160/1161 = 36.2 min; triage/escalation/coordination, status-only closeout, and duplicate linked run records excluded)",0.6,Yes,110.0
2967540486,2026-07-13,Century Driving School,Century Driving Onramp misc,Support,"[CDG-1164 +1168] [email:bug] account#create 500s on non-latin1 names (Turkish 'İsmail') due to MySQL collation mismatch in duplicate-person lookup — delivered dev reproduction/root cause, draft Onramp PR #2387, and dev QA visual proof that non-latin signup no longer returns the Error 500 page (measured from 3 qualifying agent runs across CDG-1164/1168 = 12.8 min; triage/escalation/coordination and duplicate linked run records excluded)",0.21,Yes,110.0
2967626816,2026-07-13,Century Driving School,Century Driving Onramp misc,Support,"[CDG-1105] Old Safari 14.1.2 BigInt64Array CMS client errors on /teen-offerings — delivered production-live resolution confirmation for PR #281 merged, backported, and deployed to Production on 2026-07-13 (human/operator production rollout had no usable implementation agent run; logged 0.01h minimum; July 12 PR/QA work already logged under CDG-1104/1105)",0.01,Yes,110.0
2967708886,2026-07-13,Century Driving School,Convo,QA,"[CDG-1172] [convo-regression] REGRESSION segment-1 course lookup by zip failing on dev — delivered dev QA no-repro proof, later reproduced the ordinal-selection failure, opened draft Conversations PR #66, and posted green dev validation proof (measured from 4 qualifying agent runs across CDG-1172 = 20.3 min; triage/status-only runs excluded)",0.34,Yes,110.0
2967770383,2026-07-13,Century Driving School,Century Driving Onramp misc,Support,"[CDG-1175 +1178] [email:bug] certificate_upload crashes with NoMethodError on empty/fileless POST (CONTENT_LENGTH 0, empty request_parameters) — delivered dev repro proof, draft Onramp PR #2388, and completed dev QA visual proof showing empty/fileless certificate uploads validate instead of 500ing (measured from 3 qualifying agent runs across CDG-1175/1178 = 14.1 min; triage/escalation/coordination and duplicated child-listed Codex run excluded)",0.24,Yes,110.0
